Well_ID,Date,Oil_bopd,Gas_mscf,Water_bwpd,Bottomhole_Pressure
WELL_001,2015-12-01,2.890703141063692,0.12701772325102023,6.82090248785169,1981.4532260443325
WELL_001,2016-01-01,2.688006604848822,0.060207755819877064,7.232179147786767,1988.0212174842118
WELL_001,2016-02-01,2.423345475244724,0.17587350292374684,6.70179042962045,1961.442595699874
WELL_001,2016-03-01,2.5406203252086583,0.2275853685301707,5.789560005745258,1949.7822673569171
WELL_001,2016-04-01,2.189148471864999,0.195242893697462,6.417186816871446,1958.00934492079
WELL_001,2016-05-01,2.022488471473906,0.09424047264541484,5.1560460388806995,1957.0617188375581
WELL_001,2016-06-01,2.039449985346518,0.14986417351865483,5.491320454665096,1980.2804862646312
WELL_001,2016-07-01,2.1410885066131864,0.05602112364127037,5.752283974252041,1963.0478522897536
WELL_001,2016-08-01,1.8411211015310716,0.1359423843584326,5.457617015775011,1960.568791761796
WELL_001,2016-09-01,1.7332299586149285,0.055597553199821514,5.469029711735103,1959.6890738333109
WELL_001,2016-10-01,1.759292725536127,0.03023710167230121,5.4803215514289,1972.9874111905353
WELL_001,2016-11-01,1.500503998760218,0.09118776613069526,5.550179551132268,1975.1137586756436
WELL_001,2016-12-01,1.4346930475289752,0.020420724735973214,5.1092795254110435,1983.461163670666
WELL_001,2017-01-01,1.350160068403082,0.0942843832272068,4.7425131991194815,1962.496120096534
WELL_001,2017-02-01,1.2503505559722548,0.023108518275004732,5.130907585270536,1973.4685616352936
WELL_001,2017-03-01,1.108209162908621,0.08730691200810448,4.720802391832135,1956.2383414422989
WELL_001,2017-04-01,1.1305080966462309,0.029655530384341353,3.4655618554788106,1972.6107671637099
WELL_001,2017-05-01,1.0447695389074736,0.015550774709244344,3.984570330935094,1958.1087262245267
WELL_001,2017-06-01,1.0082746955606325,0.015464716162071537,3.981172237674083,1966.624521532886
WELL_001,2017-07-01,0.9711491482218939,0.06577145712778194,3.8564976863965983,1959.752308548321
WELL_001,2017-08-01,0.9042977650319248,0.03958308162682631,4.010967227255325,1951.6613611799344
WELL_001,2017-09-01,0.8065098582179844,0.0279049176031818,3.7782837659845447,1961.8699383840465
WELL_001,2017-10-01,0.8101364866953731,0.05888023485930236,3.8041100159041847,1947.5933879767915
WELL_001,2017-11-01,0.729980113894911,0.037278414258053526,3.494883617920149,1978.0026018028802
WELL_001,2017-12-01,0.6670043631452414,0.040445099297667736,3.4822751851270466,1960.7848088857102
WELL_001,2018-01-01,0.6616067017920143,0.023468199939379087,3.441585480765958,1942.248617343366
WELL_001,2018-02-01,0.5868789146539856,0.0494547392028409,3.3588276685622938,1956.232612730099
WELL_001,2018-03-01,0.5811800532445556,0.0292569068537632,3.0721474232979964,1943.454874221111
WELL_001,2018-04-01,0.4791599688383963,0.03590915240619174,3.365061101147031,1950.6604874062796
WELL_001,2018-05-01,0.524483465835908,0.020201028734406806,2.9422979350092224,1953.8958805724753
WELL_001,2018-06-01,0.4804256603212673,0.030482354331350686,2.873443917170168,1950.301877241297
WELL_001,2018-07-01,0.4149330179848672,0.007056153304426531,3.312494432426908,1973.762267984113
WELL_001,2018-08-01,0.39107816448731203,0.004184754317342154,2.64411000519023,1963.2006047230486
WELL_001,2018-09-01,0.3750617147220733,0.006530358149923314,2.8540243338130256,1980.7049456026123
WELL_001,2018-10-01,0.3576489368103346,0.009027011657377411,2.9572353636346715,1947.3256024371133
WELL_001,2018-11-01,0.33565851165659316,0.02099546813417029,2.925694785431607,1979.7941673685136
WELL_001,2018-12-01,0.29645698694864925,0.02831348739435471,2.6140839747243794,1960.2516692432407
WELL_001,2019-01-01,0.28548067355169804,0.004438587711745548,2.4471582410843364,1965.0897803635883
WELL_001,2019-02-01,0.2550185529580654,0.017292248570785488,2.3524561222094666,1947.8034422383014
WELL_001,2019-03-01,0.23056176670883324,0.007579947325237625,2.299777382149294,1960.2906983517273
WELL_001,2019-04-01,0.22140317836800041,0.00945471028025313,2.2853453869399036,1962.60628810666
WELL_001,2019-05-01,0.2066616772086149,0.005273002070979535,2.3289817825327805,1967.3324298870582
WELL_001,2019-06-01,0.1769421295999716,0.002102759504765637,2.1535122719873625,1946.3546293902195
WELL_001,2019-07-01,0.18110344621678923,0.011631790824454863,2.4152250947221403,1946.2080052156764
WELL_001,2019-08-01,0.1439794864915355,0.0020111485856824855,2.098666919356418,1956.890582913203
WELL_001,2019-09-01,0.12588096838246193,0.006367268398203164,1.8364586440269446,1941.9528244479857
WELL_001,2019-10-01,0.1282566717111535,0.004150663854112089,2.1740071324588808,1949.5846467726246
WELL_001,2019-11-01,0.10096576178742916,0.0056180327780701875,2.196045019842972,1954.4601902615348
WELL_001,2019-12-01,0.10683888833118832,0.0034608821509577083,2.049354814660518,1962.1761807995983
WELL_001,2020-01-01,0.10931126067729584,0.0011983005494340005,2.1052067043410725,1961.8271932788068
WELL_001,2020-02-01,0.0991840042596918,0.008773995487737916,1.6042780688730536,1948.412443750922
WELL_001,2020-03-01,0.09573376590677732,0.006879764733102384,1.7855326736065744,1962.3285824370719
WELL_001,2020-04-01,0.0909291227628197,0.00219123401042126,1.741561134303713,1941.8526246425893
WELL_001,2020-05-01,0.0924655644101113,0.0037309662811169475,1.8439779507346103,1940.8814069549423
WELL_001,2020-06-01,0.0901436086610748,0.007125413502450868,1.3099935472066124,1954.6655302335982
WELL_001,2020-07-01,0.08558637217802065,0.002586374208147266,1.948109310771925,1956.4143562014956
WELL_001,2020-08-01,0.09086145565928642,0.002771809292354372,1.836283271600916,1947.527149745722
WELL_001,2020-09-01,0.07492349980905139,0.006331378481601119,1.5831335502150214,1946.3394097743574
WELL_001,2020-10-01,0.08223674171456849,0.0041491272202308456,1.2652437871247764,1937.3854427596327
WELL_001,2020-11-01,0.07626448842318861,0.0018963599720957063,1.653362039520684,1943.588128744412
WELL_001,2020-12-01,0.08160411974660998,0.007557052987551545,1.4647904666560756,1926.6890284597112
WELL_001,2021-01-01,0.08107934201236704,0.006670151561802481,1.2208279240602686,1929.140033236007
WELL_001,2021-02-01,0.07346118605820685,0.0026841179495038915,1.478856085121436,1952.1621475815728
WELL_001,2021-03-01,0.07241029989584252,0.005942920009167304,1.4405538035398628,1944.8464907287414
WELL_001,2021-04-01,0.07429796763336338,0.002034590227016418,1.4234194460657201,1948.4909497022527
WELL_001,2021-05-01,0.06768491910115292,0.0037704908178507715,1.3591107017693274,1939.10525943647
WELL_001,2021-06-01,0.06443659632085574,0.0036095333588496586,1.3361711287355318,1921.848482528194
WELL_001,2021-07-01,0.06681935780460847,0.00487243806942829,1.3338790958750293,1938.9510330280468
WELL_001,2021-08-01,0.06767311340783251,0.0031151289921825228,1.2287861446538864,1943.2483280729991
WELL_002,2013-07-01,66.54931178075839,1.4652566327118601,55.266179465151644,1996.1012886711371
WELL_002,2013-08-01,56.969001490181434,4.353358683353357,48.43003168162213,2003.5551311932172
WELL_002,2013-09-01,56.66006662260417,0.7895757396713268,50.660487310528154,2018.4396682377512
WELL_002,2013-10-01,48.460472360822564,4.369843778066861,49.00984227368115,1984.0614053389436
WELL_002,2013-11-01,45.42157212947458,1.5221549971811887,44.22298653692841,1997.625516349103
WELL_002,2013-12-01,39.11638610405516,2.9251245816642704,36.16164485683058,2001.5261839800912
WELL_002,2014-01-01,39.664720885154786,2.7734561066205137,31.28266537448261,1987.9210004419454
WELL_002,2014-02-01,33.144040253321606,2.9792929058107025,31.58410355223847,1993.7775748254396
WELL_002,2014-03-01,29.890700132159257,2.2238679290672687,28.47242187453278,1984.588370341928
WELL_002,2014-04-01,27.113759424284826,2.4594458517748947,25.8724129425355,2003.9588964023303
WELL_002,2014-05-01,28.468585617041192,0.9630268065860983,30.940451687728835,1997.6059114514005
WELL_002,2014-06-01,25.859409245385645,1.3483879984525273,23.552766389093087,1989.7017456286978
WELL_002,2014-07-01,22.554674018153,0.7345127618654828,26.689248274032693,1981.5486232224673
WELL_002,2014-08-01,20.628621950910595,1.2634985915108286,20.93406076234266,1988.4363112079552
WELL_002,2014-09-01,19.024081631816042,0.7131216079609998,20.582269962159835,2001.4015065810365
WELL_002,2014-10-01,17.66495440064499,0.4360025597104137,16.822530291254242,1988.335042889405
WELL_002,2014-11-01,17.535359914531988,0.6351608342379105,17.61569192892426,2016.896282603864
WELL_002,2014-12-01,15.427020229698462,1.434051232109417,15.06948478984415,1989.3234158476748
WELL_002,2015-01-01,15.275667400474788,1.0271950003168895,16.580615687773673,1990.9844920301882
WELL_002,2015-02-01,13.123354931281503,0.5583536255785443,12.835740394923786,1980.3722084607946
WELL_002,2015-03-01,11.963884779647547,0.44829410873980313,15.218997863901729,2000.8927823369531
WELL_002,2015-04-01,10.269521136151123,0.8484485697029311,13.370187997745916,1998.141572584678
WELL_002,2015-05-01,11.518735486659388,0.5621902767842831,12.273254825090987,1973.313829100634
WELL_002,2015-06-01,10.54302711932509,0.8846957140452859,11.38157401439589,2002.9489842415937
WELL_002,2015-07-01,8.60891984693738,0.6898008132064327,10.302895054431083,1998.2189680188494
WELL_002,2015-08-01,8.621556157392742,0.5271604549801375,9.80443228631657,1992.5830970566044
WELL_002,2015-09-01,8.321607010501987,0.18510143681858623,9.617790054756734,1977.1442125881244
WELL_002,2015-10-01,7.101729385323755,0.1457388957401428,9.251168096573336,1979.402206427872
WELL_002,2015-11-01,7.185657160583318,0.5137655896732977,9.423193025999339,1994.9474754996486
WELL_002,2015-12-01,6.639123822738512,0.5583804190996425,9.161725416076623,1983.6627554431955
WELL_002,2016-01-01,6.275766591580477,0.5962376339897255,8.822785203210659,1983.4890219499073
WELL_002,2016-02-01,6.019549636188847,0.13033335460280987,7.5874012713780274,1993.026748436151
WELL_002,2016-03-01,5.032678805588838,0.35235938779039666,8.514573675435502,1961.2508471087986
WELL_002,2016-04-01,5.4026441622477615,0.457229863376859,7.967750254170639,1971.389816482978
WELL_002,2016-05-01,5.275784129497304,0.2957887511338806,8.287366488763618,1974.4898574613087
WELL_002,2016-06-01,4.079800290173868,0.22425389581951824,6.309499205729696,1959.556184905963
WELL_002,2016-07-01,4.231938600020244,0.3036674968067831,7.960724448792112,1972.949116411689
WELL_002,2016-08-01,3.7268276284132105,0.36075432795891793,6.3531515219982575,1989.942086488348
WELL_002,2016-09-01,3.7465463124977303,0.19381325255833734,5.97062335168368,1987.5312461504802
WELL_002,2016-10-01,3.7835509979689994,0.23372382704830336,5.810740982386913,1973.9494528972634
WELL_002,2016-11-01,3.3179434081289436,0.17848370841049077,5.046667766237049,1965.1491294617563
WELL_002,2016-12-01,3.329346143141788,0.057871894013770464,5.470677284275545,1968.1454210901327
WELL_002,2017-01-01,3.249123078814613,0.06728222126734915,5.461776805573974,1972.572258519731
WELL_002,2017-02-01,2.854014657449741,0.15537976278631208,5.9293655656191735,1995.3076200259384
WELL_002,2017-03-01,2.598506648648081,0.10093978443027415,4.45664094121061,1959.4111086152527
WELL_002,2017-04-01,2.476373928636528,0.10295633775412846,4.39931144400168,1987.7554057734362
WELL_002,2017-05-01,2.242887015357745,0.03376339133500044,4.675270377559405,1974.3645079591222
WELL_002,2017-06-01,2.3905425134024285,0.059789876415830424,4.983155859473296,1973.7183592030838
WELL_002,2017-07-01,2.1485604038287605,0.13538811816343788,4.593987571797732,1982.1734442025513
WELL_002,2017-08-01,2.111039790095575,0.12983790151107025,3.913185796419962,1997.5834778647954
WELL_002,2017-09-01,2.0351222710074826,0.05458048163049876,3.772892563380817,1994.9964047180824
WELL_002,2017-10-01,1.942580340218377,0.1549790408803094,3.9306291327269482,1983.7860551806557
WELL_002,2017-11-01,1.746351011393003,0.09994684889724556,3.7508598356236473,1991.0860929341686
WELL_002,2017-12-01,1.7864103199875507,0.11796506056578036,3.465154096900226,1983.7566788171596
WELL_002,2018-01-01,1.5508295667502274,0.024902910945079793,3.4250503633444995,1973.4751796509418
WELL_002,2018-02-01,1.6409705103007337,0.0687264998599081,3.586177543487907,1957.0483980454835
WELL_002,2018-03-01,1.4442794357126898,0.018317745615462924,3.7248073637669004,1966.2531519279437
WELL_002,2018-04-01,1.4862736223505109,0.031703348657696015,3.4973320144404783,1960.0612478450137
WELL_002,2018-05-01,1.2676003771438513,0.05391209520331728,3.3425322908925086,1980.6772668583483
WELL_002,2018-06-01,1.2254156776278862,0.08509065710856571,2.8529888807822195,1986.2182130577726
WELL_002,2018-07-01,1.0758642291300688,0.09347131825457779,3.0504322348720834,1978.7065045841193
WELL_002,2018-08-01,1.1444570080871943,0.05255637018751507,2.904761552629139,1968.1818347892206
WELL_002,2018-09-01,1.117633047831225,0.046361984824822206,2.9526255767855747,1983.8517531593936
WELL_002,2018-10-01,0.9938176827882412,0.06264129163965684,2.602658288203876,1961.7094544527708
WELL_002,2018-11-01,0.9801385719196343,0.04129593230712998,2.661610412657435,1972.7502661455496
WELL_002,2018-12-01,0.9702592556841647,0.03846440883158178,2.5196322906191297,1964.0124218740425
WELL_002,2019-01-01,0.9371967432432011,0.05894883229583305,2.8247417116571634,1969.4578418637557
WELL_002,2019-02-01,0.7771493919557867,0.07155881063261221,2.6368630624048586,1964.589654228132
WELL_002,2019-03-01,0.8041562898654463,0.016361158458771816,2.5958399320989716,1951.3672318791423
WELL_002,2019-04-01,0.6552470100734535,0.017132515337531466,2.408025559385963,1975.9363461618425
WELL_002,2019-05-01,0.6948786954354587,0.06635865855602102,2.616786828809436,1959.339055307272
WELL_002,2019-06-01,0.6744852896755463,0.06288811483750766,2.2215520010811427,1952.0070678953334
WELL_002,2019-07-01,0.6529936059086157,0.024882006487604583,2.0705915090753555,1968.833291810665
WELL_002,2019-08-01,0.5911235009176292,0.008207794904280846,2.1319347470414622,1959.7354932399717
WELL_002,2019-09-01,0.5834947444726473,0.05274914540758579,2.1317354537824165,1960.7569762725234
WELL_002,2019-10-01,0.5355203584497205,0.03457682115433891,1.721898046822156,1962.7740107448608
WELL_002,2019-11-01,0.48328458774550503,0.036987869104276275,1.9639818316417998,1945.5918726042385
WELL_002,2019-12-01,0.4614636327824986,0.017948533712763372,1.8332408369976827,1956.6854079110105
WELL_002,2020-01-01,0.4540567866747903,0.015722545049452193,1.8325777271519104,1961.1841573823297
WELL_002,2020-02-01,0.4188726206137466,0.010778727857399816,1.6362173255750851,1958.1193851136734
WELL_002,2020-03-01,0.38722671065906894,0.0058306833522129104,1.9970673464463489,1958.297060602581
WELL_002,2020-04-01,0.4094270964259666,0.018913202114239174,1.8656719381418916,1961.7201989458126
WELL_002,2020-05-01,0.3673209418807414,0.030391778535878832,1.612935820006727,1961.9601342522762
WELL_002,2020-06-01,0.36582998153606294,0.022512105114014427,1.6637866594158164,1948.8500528479676
WELL_002,2020-07-01,0.3170891428206539,0.006313955930911963,1.5373506406005057,1973.0010894817378
WELL_002,2020-08-01,0.30278619993131534,0.006717649178054152,1.6761474384059014,1950.122878689478
WELL_002,2020-09-01,0.32755765674817255,0.007264523346713899,1.4822903061094288,1969.9399547927396
WELL_002,2020-10-01,0.29047321331685094,0.02482005297785037,1.5500676154011097,1981.990702056875
WELL_002,2020-11-01,0.26189637899793344,0.0036287556045999725,1.507991048480895,1939.167206739869
WELL_002,2020-12-01,0.25880329178491807,0.022571971356767723,1.2849515571712806,1945.485434263512
WELL_002,2021-01-01,0.22596384437417538,0.010831791056906421,1.4578520115199172,1953.5354956139374
WELL_002,2021-02-01,0.22308565711625045,0.017288803470696543,1.3996189416492721,1942.475031674486
WELL_002,2021-03-01,0.22396063504398925,0.01571854314719374,1.2700717584617216,1935.495061479299
WELL_002,2021-04-01,0.19183251603695625,0.00522361403965124,1.4341853935184927,1959.423318935934
WELL_002,2021-05-01,0.1890250471871289,0.0026824671161666167,1.3440602165077533,1948.51487755059
WELL_002,2021-06-01,0.18214404498071524,0.014479688681189894,1.278230639278055,1942.7884446902447
WELL_002,2021-07-01,0.17786288294939714,0.013897965119799207,1.3907159262462891,1958.8707959663893
WELL_002,2021-08-01,0.14709414558244932,0.004147000911430716,1.157434553090925,1949.8165470152042
WELL_002,2021-09-01,0.1475733411188094,0.005232059781354606,1.2119750956898134,1952.371090596043
WELL_002,2021-10-01,0.1389377332741436,0.007629781119504852,1.10154901470112,1947.2953210117703
WELL_002,2021-11-01,0.13211918652727644,0.007384005603138564,1.0446541412319503,1955.835680383648
WELL_002,2021-12-01,0.10821150851408441,0.008016650768298392,1.1605846732444283,1944.3509833832904
WELL_002,2022-01-01,0.11316267773341784,0.006257583114457223,0.9894709915018847,1947.8572594506313
WELL_002,2022-02-01,0.10124287057019937,0.0037519259855834787,1.1894923509727011,1948.7197121718395
WELL_002,2022-03-01,0.09711230641840864,0.003635369593694447,1.038464288055477,1960.7212751490847
WELL_002,2022-04-01,0.09087954594858783,0.00823293439832371,1.0919679630612598,1958.4687558576447
WELL_002,2022-05-01,0.0777116212039437,0.005741532583863808,1.0733392931193897,1944.7924193620636
WELL_002,2022-06-01,0.07169567226582144,0.004403452062497169,1.1071765217603202,1936.9539423196848
WELL_002,2022-07-01,0.06762818417148485,0.004699625815993083,0.9121199799372399,1956.4167618996967
WELL_002,2022-08-01,0.05756903757778676,0.0020573136750021,1.0205886278757617,1934.388109003082
WELL_002,2022-09-01,0.05620744675261286,0.004574829108070767,0.9581123129407293,1941.6087928714753
WELL_002,2022-10-01,0.04426569219869495,0.0026910462426980694,0.867672832980688,1930.253934125841
WELL_002,2022-11-01,0.048463629448717876,0.0006693669805791761,0.8645683187005351,1935.690608541932
WELL_002,2022-12-01,0.04771524468234775,0.0030650891258709213,0.8866831671548707,1966.3089413502578
WELL_002,2023-01-01,0.0476037244867588,0.003763654685985013,0.8961611090933665,1955.408892275363
WELL_002,2023-02-01,0.04553695824485459,0.004465976618085243,0.8767729285371147,1936.7352113173838
WELL_002,2023-03-01,0.04351479282645907,0.0006790086477199316,0.768382269347271,1915.8525800720001
WELL_002,2023-04-01,0.042875500418972305,0.0025873896922581374,0.8000157581401995,1950.2902989912689
WELL_002,2023-05-01,0.04688674450700251,0.004444446004631505,0.8342749104002204,1935.3385245537918
WELL_002,2023-06-01,0.03893925964322864,0.0022147807517617843,0.8379012912419403,1940.2254820298404
WELL_003,2010-08-01,1368.7481358751381,102.33295669899867,65.93623831171286,2017.381097110082
WELL_003,2010-09-01,1363.0395963069861,108.22372648620365,72.59089328298657,1997.541908719981
WELL_003,2010-10-01,1341.7248273035002,110.5398072140592,70.88427462269789,2001.836296657029
WELL_003,2010-11-01,1209.5495543956024,28.170403077432574,89.64773532013218,2006.8989688567683
WELL_003,2010-12-01,1074.6229102433713,32.19457047037692,92.09669772097128,1989.399756160782
WELL_003,2011-01-01,1186.4372917058959,106.78217377711239,85.10904711458834,1996.7197450072977
WELL_003,2011-02-01,1180.552103718381,64.68872333390692,99.49262646334154,2000.4789754697147
WELL_003,2011-03-01,1169.614004463038,58.87967543127353,101.38249140110946,1994.361898992142
WELL_003,2011-04-01,1215.94371508904,83.96743433608262,105.14610015551241,2014.833156871846
WELL_003,2011-05-01,1079.4681897246319,64.63978924922002,103.41545762861062,1981.102015985397
WELL_003,2011-06-01,1142.3713560302158,19.738447357771957,95.90760071794419,1993.8715985292233
WELL_003,2011-07-01,991.8093240751225,85.08337112379735,105.29646027623681,2003.8364085086766
WELL_003,2011-08-01,1113.3632931730758,43.779410360638565,106.72087207241191,1990.162292173296
WELL_003,2011-09-01,1075.1573109518142,99.81649966929005,96.9917307040923,1995.8073546377304
WELL_003,2011-10-01,1028.3548048241903,29.52166178686312,113.69947353893548,1991.017125062812
WELL_003,2011-11-01,942.7437631059889,43.17330641873782,124.37410216861605,1993.280325405696
WELL_003,2011-12-01,910.0125117155994,66.72636433414785,100.74443606131624,1997.4084487276875
WELL_003,2012-01-01,893.7472496638957,69.55608289197075,101.8793266408884,1996.304548866118
WELL_003,2012-02-01,991.2003185567515,68.99066649920141,111.61154274770395,2001.6608673021478
WELL_003,2012-03-01,916.2498269772847,36.0628758919757,105.26172063305202,1988.160456258061
WELL_003,2012-04-01,784.2420907759931,59.3890859676632,117.9430962284998,1996.7004100912989
WELL_003,2012-05-01,871.4898226494356,71.85291296661744,111.34111072419307,1985.4351673308552
WELL_003,2012-06-01,882.9457610845748,22.887876218095524,123.43997296700898,2000.6876646487663
WELL_003,2012-07-01,886.5174795334547,55.861663478218894,125.58333797100775,1967.3033437685963
WELL_003,2012-08-01,830.207317288808,24.58882027729702,133.37319353445082,2006.6533137549907
WELL_003,2012-09-01,784.9274004627924,74.26249698053289,109.22872882213329,2001.940920977405
WELL_003,2012-10-01,779.0865941817693,47.32858452374592,126.65210879213974,1993.6568305190626
WELL_003,2012-11-01,774.043072099103,71.25865906964903,128.9265276639054,1978.894234316205
WELL_003,2012-12-01,676.88337459653,26.276379852374756,133.84780438575817,1999.330277986968
WELL_003,2013-01-01,773.1178816753151,32.43333063304582,129.51398051662113,1991.512198535181
WELL_003,2013-02-01,749.538662705341,43.947507419598814,131.22476336326386,1973.2562498031411
WELL_003,2013-03-01,639.8951551442715,60.80335402936069,122.95947235969749,1979.7586443829684
WELL_003,2013-04-01,675.1580031913122,45.0588982098327,128.09071612674614,1996.9718072452324
WELL_003,2013-05-01,676.264009111603,24.33435976858032,115.0787493069969,1967.5481955803757
WELL_003,2013-06-01,663.4178953232846,61.80300800409343,134.09874926356864,1988.553549280525
WELL_003,2013-07-01,636.6215066977328,59.723451590432845,128.023969874523,1957.0361780383012
WELL_003,2013-08-01,645.6633707026967,13.203985880502156,139.093361486609,1976.43893239223
WELL_003,2013-09-01,569.3501188652983,10.07228659009239,137.01566300034375,1966.9773364735418
WELL_003,2013-10-01,576.06346455554,56.719442678864134,127.41913778907534,1987.168604350801
WELL_003,2013-11-01,608.2450225089456,23.343458252279877,113.52503556568867,1975.2186322310054
WELL_003,2013-12-01,556.5857772346343,49.77793362865103,133.84847327475853,1975.3986011154625
WELL_003,2014-01-01,572.243342121999,22.976227336806954,141.42910862221655,1985.3270184433957
WELL_003,2014-02-01,513.6990176865984,8.386065177666067,146.52747112982783,1950.1751876473834
WELL_003,2014-03-01,538.0675121538537,51.355217227215554,135.41840540007638,1967.1364495110934
WELL_003,2014-04-01,545.2521842785146,42.62758215763412,145.59880265014863,1981.998288280715
WELL_003,2014-05-01,467.1803206050897,15.350005470036661,125.50661249883647,1980.5403548529807
WELL_003,2014-06-01,503.40202201387854,11.357259843653349,144.63760073568034,1992.0479058356825
WELL_003,2014-07-01,498.44865908439374,17.508331063343615,146.9404026231606,1985.2761300385055
WELL_003,2014-08-01,483.61293574907586,36.518079236511106,141.74828083352776,1985.6087065364836
WELL_003,2014-09-01,475.02399706981964,26.11849351768286,132.2062055227493,1972.7975104300072
WELL_003,2014-10-01,474.1160204589502,31.935893373659095,148.3175290459476,1984.206090933081
WELL_003,2014-11-01,470.7359356922938,12.911797246951872,155.06159129584478,1966.0438756594824
WELL_003,2014-12-01,438.8766573930945,12.874217957787062,108.95703548968918,1976.6857150839253
